Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,Operating_Margin,Sales_Method
Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Apparel,31.00,116.00,3596.00,970.92,0.27,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Street Footwear,29.00,160.00,4640.00,1856.00,0.40,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Athletic Footwear,38.00,116.00,4408.00,1939.52,0.44,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Street Footwear,37.00,119.00,4403.00,1805.23,0.41,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Athletic Footwear,38.00,68.00,2584.00,956.08,0.37,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Apparel,41.00,39.00,1599.00,511.68,0.32,Outlet
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Apparel,37.00,107.00,3959.00,1068.93,0.27,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Street Footwear,40.00,175.00,7000.00,2660.00,0.38,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Athletic Footwear,37.00,90.00,3330.00,1465.20,0.44,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Street Footwear,42.00,123.00,5166.00,1911.42,0.37,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Athletic Footwear,40.00,78.00,3120.00,1248.00,0.40,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Apparel,43.00,47.00,2021.00,687.14,0.34,Outlet
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Apparel,49.00,111.00,5439.00,1631.70,0.30,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Street Footwear,38.00,184.00,6992.00,2656.96,0.38,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Athletic Footwear,36.00,116.00,4176.00,1753.92,0.42,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Street Footwear,41.00,132.00,5412.00,2056.56,0.38,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Athletic Footwear,39.00,93.00,3627.00,1341.99,0.37,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Apparel,39.00,62.00,2418.00,797.94,0.33,Outlet
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Apparel,53.00,124.00,6572.00,1905.88,0.29,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Street Footwear,37.00,194.00,7178.00,2799.42,0.39,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Athletic Footwear,36.00,143.00,5148.00,2162.16,0.42,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Street Footwear,41.00,147.00,6027.00,2290.26,0.38,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Athletic Footwear,38.00,105.00,3990.00,1596.00,0.40,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Apparel,43.00,72.00,3096.00,1052.64,0.34,Outlet
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Apparel,46.00,158.00,7268.00,2253.08,0.31,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Street Footwear,40.00,216.00,8640.00,3196.80,0.37,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Athletic Footwear,40.00,163.00,6520.00,2999.20,0.46,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Street Footwear,39.00,157.00,6123.00,2387.97,0.39,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Athletic Footwear,36.00,113.00,4068.00,1545.84,0.38,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Apparel,40.00,145.00,5800.00,2146.00,0.37,Outlet
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Apparel,46.00,145.00,6670.00,2001.00,0.30,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Street Footwear,41.00,194.00,7954.00,3181.60,0.40,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Athletic Footwear,46.00,190.00,8740.00,3670.80,0.42,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Street Footwear,37.00,153.00,5661.00,2321.01,0.41,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Athletic Footwear,43.00,120.00,5160.00,2167.20,0.42,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Apparel,45.00,136.00,6120.00,2264.40,0.37,Outlet
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Apparel,48.00,131.00,6288.00,1760.64,0.28,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Street Footwear,35.00,184.00,6440.00,2704.80,0.42,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Athletic Footwear,34.00,201.00,6834.00,3211.98,0.47,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Street Footwear,34.00,145.00,4930.00,1824.10,0.37,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Athletic Footwear,33.00,124.00,4092.00,1514.04,0.37,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Apparel,41.00,128.00,5248.00,1731.84,0.33,Outlet
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Apparel,43.00,132.00,5676.00,1816.32,0.32,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Street Footwear,36.00,170.00,6120.00,2570.40,0.42,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Athletic Footwear,33.00,175.00,5775.00,2425.50,0.42,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Street Footwear,31.00,111.00,3441.00,1273.17,0.37,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Athletic Footwear,32.00,102.00,3264.00,1272.96,0.39,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Apparel,44.00,88.00,3872.00,1432.64,0.37,Outlet
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Apparel,47.00,107.00,5029.00,1458.41,0.29,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Street Footwear,31.00,150.00,4650.00,1767.00,0.38,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Athletic Footwear,38.00,163.00,6194.00,2911.18,0.47,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Street Footwear,33.00,124.00,4092.00,1595.88,0.39,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Athletic Footwear,33.00,116.00,3828.00,1607.76,0.42,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Apparel,44.00,99.00,4356.00,1568.16,0.36,Outlet
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Apparel,39.00,140.00,5460.00,1528.80,0.28,Outlet
Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Street Footwear,35.00,194.00,6790.00,2716.00,0.40,Outlet
Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Athletic Footwear,33.00,213.00,7029.00,3233.34,0.46,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Street Footwear,35.00,136.00,4760.00,1951.60,0.41,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Athletic Footwear,32.00,128.00,4096.00,1679.36,0.41,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Men's Apparel,42.00,109.00,4578.00,1556.52,0.34,Outlet
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Apparel,43.00,135.00,5805.00,1625.40,0.28,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Street Footwear,27.00,152.00,4104.00,1682.64,0.41,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Athletic Footwear,30.00,147.00,4410.00,2072.70,0.47,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Street Footwear,32.00,157.00,5024.00,1959.36,0.39,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Athletic Footwear,30.00,101.00,3030.00,1151.40,0.38,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Apparel,33.00,94.00,3102.00,1147.74,0.37,Outlet
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Apparel,36.00,166.00,5976.00,1613.52,0.27,Outlet
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Street Footwear,27.00,173.00,4671.00,1868.40,0.40,Outlet
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Athletic Footwear,36.00,136.00,4896.00,2301.12,0.47,Outlet
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Women's Street Footwear,35.00,132.00,4620.00,1848.00,0.40,Outlet
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,29.00,91.00,2639.00,976.43,0.37,Outlet
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Men's Apparel,34.00,62.00,2108.00,674.56,0.32,Outlet
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Apparel,35.00,140.00,4900.00,1372.00,0.28,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Street Footwear,30.00,187.00,5610.00,2300.10,0.41,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,36.00,136.00,4896.00,2203.20,0.45,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,124.00,5456.00,2073.28,0.38,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,88.00,3256.00,1269.84,0.39,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Apparel,41.00,53.00,2173.00,695.36,0.32,Outlet
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Apparel,44.00,131.00,5764.00,1786.84,0.31,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Street Footwear,41.00,165.00,6765.00,2841.30,0.42,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,43.00,109.00,4687.00,2156.02,0.46,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,140.00,6160.00,2587.20,0.42,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,96.00,3552.00,1385.28,0.39,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Apparel,46.00,60.00,2760.00,966.00,0.35,Outlet
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Apparel,56.00,116.00,6496.00,1818.88,0.28,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Street Footwear,43.00,184.00,7912.00,3243.92,0.41,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,46.00,136.00,6256.00,2627.52,0.42,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,135.00,6210.00,2546.10,0.41,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,43.00,109.00,4687.00,1921.67,0.41,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Men's Apparel,45.00,78.00,3510.00,1228.50,0.35,Outlet
Kohl's,1128299,27-05-2021,West,New Mexico,Albuquerque,Women's Apparel,56.00,132.00,7392.00,2143.68,0.29,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Street Footwear,37.00,224.00,8288.00,3232.32,0.39,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.00,187.00,8789.00,3779.27,0.43,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Street Footwear,41.00,193.00,7913.00,3165.20,0.40,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,128.00,4736.00,1894.40,0.40,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Men's Apparel,44.00,93.00,4092.00,1432.20,0.35,Outlet
Kohl's,1128299,26-06-2021,West,New Mexico,Albuquerque,Women's Apparel,50.00,192.00,9600.00,2688.00,0.28,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Street Footwear,41.00,248.00,10168.00,3965.52,0.39,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,45.00,210.00,9450.00,4063.50,0.43,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Street Footwear,39.00,171.00,6669.00,2467.53,0.37,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,39.00,149.00,5811.00,2440.62,0.42,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Apparel,40.00,160.00,6400.00,2048.00,0.32,Outlet
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Apparel,49.00,160.00,7840.00,2508.80,0.32,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Street Footwear,40.00,224.00,8960.00,3315.20,0.37,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.00,208.00,9152.00,4026.88,0.44,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,163.00,7498.00,2999.20,0.40,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,46.00,152.00,6992.00,2587.04,0.37,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Men's Apparel,48.00,162.00,7776.00,2643.84,0.34,Outlet
Kohl's,1128299,26-08-2021,West,New Mexico,Albuquerque,Women's Apparel,50.00,153.00,7650.00,2448.00,0.32,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Street Footwear,37.00,206.00,7622.00,3201.24,0.42,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,39.00,188.00,7332.00,3372.72,0.46,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Street Footwear,39.00,147.00,5733.00,2407.86,0.42,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,145.00,5365.00,2199.65,0.41,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Men's Apparel,40.00,145.00,5800.00,2030.00,0.35,Outlet
Kohl's,1128299,27-09-2021,West,New Mexico,Albuquerque,Women's Apparel,48.00,157.00,7536.00,2260.80,0.30,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Street Footwear,35.00,171.00,5985.00,2214.45,0.37,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,38.00,182.00,6916.00,2973.88,0.43,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Street Footwear,34.00,120.00,4080.00,1632.00,0.40,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,35.00,112.00,3920.00,1646.40,0.42,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Men's Apparel,41.00,114.00,4674.00,1542.42,0.33,Outlet
Kohl's,1128299,26-10-2021,West,New Mexico,Albuquerque,Women's Apparel,57.00,131.00,7467.00,2314.77,0.31,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Street Footwear,47.00,176.00,8272.00,3391.52,0.41,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.00,180.00,7920.00,3405.60,0.43,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,149.00,6854.00,2535.98,0.37,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,40.00,136.00,5440.00,2230.40,0.41,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Men's Apparel,54.00,131.00,7074.00,2617.38,0.37,Outlet
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Apparel,56.00,170.00,9520.00,2856.00,0.30,Outlet
Kohl's,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Street Footwear,44.00,238.00,10472.00,4398.24,0.42,Outlet
Kohl's,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.00,217.00,10199.00,4793.53,0.47,Outlet
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,150.00,6600.00,2706.00,0.41,Outlet
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,45.00,160.00,7200.00,2880.00,0.40,Outlet
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Men's Apparel,55.00,128.00,7040.00,2323.20,0.33,Outlet
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Apparel,56.00,173.00,9688.00,2615.76,0.27,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Street Footwear,24.00,149.00,3576.00,1644.96,0.46,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.00,140.00,3780.00,1776.60,0.47,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Street Footwear,32.00,140.00,4480.00,1881.60,0.42,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,28.00,99.00,2772.00,1164.24,0.42,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Men's Apparel,35.00,75.00,2625.00,1050.00,0.40,Outlet
Sports Direct,1128299,13-01-2021,West,New Mexico,Albuquerque,Women's Apparel,28.00,140.00,3920.00,1254.40,0.32,Outlet
Sports Direct,1128299,13-02-2021,West,New Mexico,Albuquerque,Men's Street Footwear,23.00,150.00,3450.00,1483.50,0.43,Outlet
Sports Direct,1128299,13-02-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.00,124.00,3348.00,1540.08,0.46,Outlet
Sports Direct,1128299,13-02-2021,West,New Mexico,Albuquerque,Women's Street Footwear,28.00,120.00,3360.00,1377.60,0.41,Outlet
Sports Direct,1128299,13-02-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30.00,80.00,2400.00,1056.00,0.44,Outlet
Sports Direct,1128299,13-02-2021,Southeast,Georgia,Atlanta,Men's Apparel,34.00,60.00,2040.00,795.60,0.39,Outlet
Sports Direct,1128299,13-02-2021,Southeast,Georgia,Atlanta,Women's Apparel,28.00,131.00,3668.00,1063.72,0.29,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,30.00,163.00,4890.00,2102.70,0.43,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.00,113.00,4181.00,1839.64,0.44,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,39.00,124.00,4836.00,1837.68,0.38,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,38.00,78.00,2964.00,1333.80,0.45,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Men's Apparel,41.00,45.00,1845.00,756.45,0.41,Outlet
Sports Direct,1128299,12-03-2021,Southeast,Georgia,Atlanta,Women's Apparel,40.00,112.00,4480.00,1299.20,0.29,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,179.00,6623.00,2847.89,0.43,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.00,111.00,4440.00,1864.80,0.42,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,36.00,113.00,4068.00,1505.16,0.37,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.00,96.00,3840.00,1728.00,0.45,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Men's Apparel,38.00,56.00,2128.00,893.76,0.42,Outlet
Sports Direct,1128299,13-04-2021,Southeast,Georgia,Atlanta,Women's Apparel,56.00,112.00,6272.00,1756.16,0.28,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,187.00,6919.00,3182.74,0.46,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36.00,136.00,4896.00,2203.20,0.45,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,40.00,145.00,5800.00,2262.00,0.39,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,34.00,114.00,3876.00,1666.68,0.43,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Men's Apparel,39.00,74.00,2886.00,1212.12,0.42,Outlet
Sports Direct,1128299,14-05-2021,Southeast,Georgia,Atlanta,Women's Apparel,53.00,124.00,6572.00,2037.32,0.31,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,35.00,203.00,7105.00,3055.15,0.43,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41.00,163.00,6683.00,2940.52,0.44,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,39.00,158.00,6162.00,2341.56,0.38,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33.00,132.00,4356.00,1873.08,0.43,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Men's Apparel,42.00,94.00,3948.00,1539.72,0.39,Outlet
Sports Direct,1128299,13-06-2021,Southeast,Georgia,Atlanta,Women's Apparel,53.00,190.00,10070.00,3222.40,0.32,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,218.00,8066.00,3710.36,0.46,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.00,173.00,6401.00,2944.46,0.46,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,41.00,184.00,7544.00,3093.04,0.41,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39.00,128.00,4992.00,2246.40,0.45,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Men's Apparel,39.00,162.00,6318.00,2400.84,0.38,Outlet
Sports Direct,1128299,12-07-2021,Southeast,Georgia,Atlanta,Women's Apparel,51.00,157.00,8007.00,2322.03,0.29,Outlet
Sports Direct,1128299,13-08-2021,Southeast,Georgia,Atlanta,Men's Street Footwear,39.00,209.00,8151.00,3749.46,0.46,Outlet
Sports Direct,1128299,13-08-2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44.00,200.00,8800.00,3696.00,0.42,Outlet
